0,0,-0.66140315
0,1,0.37775768
0,2,0.14270086
0,3,0.05390635
0,4,0.05390635
0,5,0.03313192
1,0,1.0
1,1,-1.7508662
1,2,0.37775768
1,3,0.14270086
1,4,0.14270086
1,5,0.0877068
2,0,1.0
2,1,1.0
2,2,-2.98769278
2,3,0.37775768
2,4,0.37775768
2,5,0.23217742
3,0,1.0
3,1,1.0
3,2,1.0
3,3,-4.61462
3,4,1.0
3,5,0.61462
4,0,1.0
4,1,1.0
4,2,1.0
4,3,1.0
4,4,-4.61462
4,5,0.61462
5,0,1.0
5,1,1.0
5,2,1.0
5,3,1.0
5,4,1.0
5,5,-5.0
